Date	Grid	Trapline	Species	Fate	Age	Sex	TagLeft	TagRight	Orange Mites (Y/N)	Weight	ReproCond	Year		
2016-08-09	Falls	5	1	Recap	SA	1	50971	50970	1	14	NSCR	1		
2016-08-10	Falls	5	1	Recap	SA	1	50971	50970	1	13.5	NSCR	1		
2016-08-11	Falls	5	1	Recap	J	1	50971	50970	1	13	NSCR	1		
2016-08-23	Falls	5	1	Recap	J	1	50971	50970	1	14.5	NSCR	1		
2016-08-24	Falls	5	1	Recap	J	1	50971	50970	1	14.5	NSCR	1		
2016-07-25	Falls	5	1	New Tag	J	1	50973	50972	0	14	NSCR	1		
2016-07-25	Falls	5	1	New Tag	A	2	50975	50974	0	19.5	Perf	1		
2017-07-13	Falls	5	1	Recap	A	2	50984	50983	0	18	LACT	2		
2016-07-25	Falls	8	1	New Tag	J	2	50998	50999	0	13	NR	1		
2016-07-21	Falls	2	1	New Tag	J	2	508336		0	15	NR	1		
2016-07-25	Falls	9	1	Recap	A	2	H382	H291	0	19	NR	1		
2016-08-09	Falls	9	1	Recap	A	2	H382	H291	1	20.5	LAC	1		
2016-07-12	Falls	9	1	Recap	A	2	H382 	H291	0	26.5	Preg/Lac	1		
2016-07-13	Falls	9	1	Recap	A	2	H382 	H291	0	23	Preg/Lac	1		
2016-07-14	Falls	9	1	Recap	A	2	H382 	H291	0	27	Preg/Lac	1		
2018-07-18	Falls	4	2	New Tag	J	1	1007		1	18	NR	3		
2018-07-10	Falls	2	2	New Tag	A	1	1191		0	19	SCR	3		
2018-08-13	Falls	7	2	Recap	A	1	1217		0	30	SCR	3		
2018-07-24	Falls	2	2	New Tag	A	1	1259		1	25	SCR	3		
2018-08-13	Falls	5	2	New Tag	A	1	1264		1	22	SCR	3		
2018-07-19	Falls	7	2	New Tag	A	2	1271		0	23	NR	3		
2018-07-21	Falls	7	2	Recap	A	2	1271		0	20	NR	3		
2018-08-04	Falls	7	2	Recap	A	2	1271		1	24	NR	3		
2018-08-05	Falls	7	2	Recap	A	2	1271		1	21.75	NR	3		
2018-08-06	Falls	7	2	Recap	A	2	1271		1	23	NR	3		
2018-08-14	Falls	7	2	Recap	A	2	1271		1	29	NR	3		
2018-08-15	Falls	7	2	Recap	A	2	1271		1	31	PREG	3		
2018-08-09	Falls	4	2	New Tag	A	2	1441		1	22.5	LACT	3		
2018-08-08	Falls	3	2	New Tag	A	1	1511		1	27	SCR	3		
2018-08-09	Falls	3	2	New Tag	A	1	1517		1	25.5	SCR	3		
2018-08-13	Falls	7	2	New Tag	A	1	1520		1	21	SCR	3		
2018-08-14	Falls	7	2	Recap	A	1	1520		1	21	SCR	3		
2018-08-15	Falls	7	2	Recap	A	1	1520		1	21.25	SCR	3		
2018-08-14	Falls	7	2	New Tag	A	1	1558		1	24.5	SCR	3		
2018-08-15	Falls	7	2	Recap	A	1	1558		1	23.75	NSCR	3		
2017-07-14	Falls	2	2	Recap	A	2	2501		0	30	LACT	2		
2016-08-22	Falls	3	2	New Tag	A	1	2526		1	25	SCR	1		
2016-08-23	Falls	3	2	Recap	A	1	2526		1	24.5	SCR	1		
2016-08-22	Falls	3	2	New Tag	A	1	2527		1	18.5	SCR	1		
2016-08-23	Falls	3	2	Recap	A	1	2527		1	20.5	SCR	1		
2016-08-24	Falls	3	2	Recap	SA	1	2527		1	18	NSCR	1		
2016-08-22	Falls	3	2	New Tag	A	1	2528		1	28.5	SCR	1		
2016-08-22	Falls	3	2	New Tag	A	1	2529	2529	1		SCR	1		
2016-08-24	Falls	3	2	Recap	A	1	2529	2529	1	20.5	SCR	1		
2016-08-22	Falls	4	2	New Tag	A	1	2531		1	19.5	NSCR	1		
2016-08-23	Falls	4	2	Recap	A	1	2531		1	18	NSCR	1		
2016-08-23	Falls	3	2	New Tag	A	2	2538		1	28.5	Lac	1		
2016-08-24	Falls	3	2	Recap	A	2	2538		1	25	Lac	1		
2016-08-23	Falls	4	2	New Tag	SA	2	2540		1	16	NR	1		
2016-08-24	Falls	4	2	Recap	SA	2	2540		1	16	NR	1		
2016-08-24	Falls	5	2	New Tag	A	1	2544		1	21	SCR	1		
2016-08-24	Falls	3	2	New Tag	A	1	2549		1	20	SCR	1		
2016-08-24	Falls	4	2	New Tag	SA	1	2550		1	17	NSCR	1		
2016-08-18	Falls	3	2	New Tag	J	1	2578		1	12	NSCR	1		
2016-08-22	Falls	5	2	New Tag	J	2	2589		1	13.5	NR	1		
2016-08-24	Falls	5	2	Recap	J	1	2589		1	13	NSCR	1		
2016-08-22	Falls	5	2	New Tag	A	1	2590		1	30	NSCR	1		
2016-08-24	Falls	5	2	Recap	A	1	2590		1	19	NSCR	1		
2016-08-22	Falls	5	2	New Tag	A	2	2595		1	18.5	Lac	1		
2016-08-22	Falls	5	2	New Tag	A	2	2598		1	22	NR	1		
2016-08-23	Falls	5	2	Recap	A	2	2598		1	23	NR	1		
2016-08-24	Falls	5	2	Recap	A	2	2598		1	25	NR	1		
2016-08-22	Falls	5	2	New Tag	A	1	2599		1	17.5	NSCR	1		
2016-08-22	Falls	5	2	Recap	A	1	2600		1	19	SCR	1		
2016-08-24	Falls	5	2	Recap	A	1	2600		1	16.5	NSCR	1		
2016-08-22	Falls	5	2	Recap	A	2	2650		1	30	Lac	1		
2018-07-16	Falls	4	2	Recap	A	2	2811		1	16	PREG/LACT	3		
2018-07-17	Falls	4	2	Recap	A	2	2811		1	24	NR	3		
2018-07-30	Falls	4	2	Recap	A	2	2811		1	26.75	LACT	3		
2018-07-31	Falls	4	2	Recap	A	2	2811		1	26	LACT	3		
2018-08-01	Falls	4	2	Recap	A	2	2811		1	23.5	LACT	3		
2018-07-16	Falls	5	2	Recap	A	2	2818		0	22	PREG/LACT	3		
2018-07-17	Falls	5	2	Recap	A	2	2818		0	27	PREG/LACT	3		
2018-07-18	Falls	5	2	Recap	A	2	2818		0		PREG/LACT	3		
2018-07-30	Falls	5	2	Recap	A	2	2818		1	27	PREG/LACT	3		
2018-07-31	Falls	5	2	Recap	A	2	2818		1	17	PREG/LACT	3		
2018-08-01	Falls	5	2	Recap	A	2	2818		1		NR	3		
2018-08-13	Falls	5	2	Recap	A	1	2818		0	26.5	NR	3		
2018-08-14	Falls	5	2	Recap	A	2	2818		0	23	PERF	3		
2016-08-16	Falls	2	2	New Tag	SA	1	2879		1	15	NSCR	1		
2016-08-16	Falls	3	2	New Tag	A	1	2881		1	25	SCR	1		
2016-08-17	Falls	3	2	Recap	SA	1	2881		1	18.5	SCR	1		
2016-08-17	Falls	2	2	New Tag	SA	1	2882		1	20	SCR	1		
2016-08-18	Falls	2	2	Recap	A	1	2882		1	22	SCR	1		
2016-08-17	Falls	2	2	New Tag	A	1	2883		1	20	SCR	1		
2016-08-17	Falls	2	2	New Tag	A	2	2888		1	21	NR	1		
2016-08-18	Falls	2	2	Recap	A	2	2888		1	21.5	NR	1		
2016-08-17	Falls	2	2	New Tag	A	2	2889		1	28	Lac	1		
2016-08-18	Falls	2	2	Recap	A	2	2889		1	23	NR	1		
2016-08-17	Falls	2	2	New Tag	J	1	2890		1	15	NSCR	1		
2016-08-18	Falls	2	2	Recap	A	1	2890		1	23	NSCR	1		
2016-08-17	Falls	3	2	New Tag	SA	1	2892		1	20	SCR	1		
2016-08-17	Falls	3	2	New Tag	A	2	2893		1	28	Lac	1		
2016-08-18	Falls	2	2	New Tag	J	2	2898		1	13	NR	1		
2016-08-18	Falls	2	2	New Tag	J	2	2900		1	14	NR	1		
2018-07-16	Falls	5	2	Recap	A	2	2908		1	19	LACT	3		
2018-07-17	Falls	5	2	Recap	A	2	2908		1	24	PERF/LACT	3		
2016-08-24	Falls	4	2	Recap	A	2	2931		1	27	LAC	1		
2016-08-23	Falls	7	2	New Tag	J	1	2932		1	16.5	NSCR	1		
2016-08-23	Falls	7	2	New Tag	A	1	2935		1	21	NSCR	1		
2016-08-23	Falls	7	2	New Tag	J	2	2936		1	15.5	NR	1		
2016-08-22	Falls	8	2	New Tag	A	1	2939		1	27.5	NSCR	1		
2016-08-22	Falls	7	2	New Tag	SA	2	2949		1	15.5	NR	1		
2016-08-23	Falls	7	2	Recap	SA	2	2949		1	17.5	NR	1		
2018-07-16	Falls	3	2	New Tag	A	1	2973		0	25	NSCR	3		
2018-08-15	Falls	3	2	Recap	A	2	2973		1	23	PERF	3		
2016-08-04	Falls	2	2	New Tag	J	2	04115		1	17	PERF	1		
2016-08-03	Falls	2	2	New Tag	J	1	04123		1	18	NSCR	1		
2016-08-03	Falls	3	2	New Tag	A	2	04135		1	27	Lac	1		
2016-08-16	Falls	3	2	Recap	A	2	04135		1	25	Lac	1		
2016-08-17	Falls	3	2	Recap	A	2	04135		1	24	Lac	1		
2016-08-03	Falls	4	2	New Tag	A	2	04139		1	29	Preg/Lac	1		
2016-08-16	Falls	4	2	Recap	A	2	04139		1	27	Preg/Lac	1		
2016-08-18	Falls	4	2	Recap	A	2	04139		1		NR	1		
2016-08-03	Falls	4	2	New Tag	SA	1	04141		1	18	NSCR	1		
2016-08-05	Falls	4	2	Recap	SA	1	04141		1	18.5	SCR	1		
2016-08-06	Falls	4	2	Recap	SA	1	04141		1	20	NSCR	1		
2016-08-03	Falls	1	2	New Tag	SA	1	04143		0	17	NSCR	1		
2016-08-04	Falls	3	2	New Tag	J	2	04176		1	18	NR	1		
2018-07-16	Falls	5	2	Recap	A	1	9417		1	19	SCR	3		
2016-08-03	Falls	4	2	Recap	A	1	10350		1	24	SCR	1		
2016-08-16	Falls	4	2	New Tag	J	1	11956		1	17.5	NSCR	1		
2016-08-16	Falls	4	2	New Tag	A	2	11957		1	25.5	LAC	1		
2016-08-16	Falls	4	2	New Tag	J	1	11958		1	17	NSCR	1		
2016-08-10	Falls	8	2	New Tag	SA	1	11976		1	18	SCR	1		
2016-08-11	Falls	7	2	New Tag	A	2	11979		1	21	NR	1		
2016-08-22	Falls	7	2	Recap	A	2	11979		1	20.5	NSCR	1		
2016-08-23	Falls	7	2	Recap	A	2	11979		1	21	NR	1		
2016-08-11	Falls	7	2	New Tag	A	2	11980		1	19.5	Lac	1		
2016-08-11	Falls	8	2	New Tag	A	1	11988		1	27	SCR	1		
2016-08-16	Falls	2	2	New Tag	J	2	11998		1	14.5	NR	1		
2017-07-27	Falls	4	2	Recap	A		15127		1	24		2		
2016-08-16	Falls	4	2	Recap	A	1	15351		1	26.5	SCR	1		
2017-07-14	Falls	4	2	Recap	A	2	15729		1	22	PERF	2		
2017-07-16	Falls	4	2	Recap	A	2	15729		1	22	PERF	2		
2017-08-08	Falls	4	2	Recap	A	2	15729		1	24.5	LACT	2		
2017-08-09	Falls	4	2	Recap	A	2	15729		1	23.5	LACT	2		
2017-08-10	Falls	4	2	Recap	A	2	15729		1	23	LACT	2		
2017-07-15	Falls	4	2	Recap	A	2	15772		1	29	PERF	2		
2016-08-07	Falls	4	2	Recap	A	1	15773		1	21.5	SCR	1		
2016-08-05	Falls	4	2	Recap	A	1	15793		1	20.5	SCR	1		
2016-08-17	Falls	4	2	Recap	A	1	15793		1	20.5	NSCR	1		
2016-08-09	Falls	3	2	Recap	A	2	16347		1	27.5	PERF/PREG	1		
2016-08-11	Falls	3	2	Recap	A	2	16347		1	28.5	PREG	1		
2016-08-02	Falls	4	2	New Tag	A	2	16350		1	27	Preg	1		
2016-08-05	Falls	4	2	Recap	A	1	16350		1	25	SCR	1		
2016-08-06	Falls	3	2	Recap	A	1	16350		1	24.5	SCR	1		
2016-08-17	Falls	4	2	Recap	A	1	16350		1	26	SCR	1		
2016-08-09	Falls	7	2	New Tag	SA	1	17901		1	19	NSCR	1		
2016-08-11	Falls	7	2	Recap	SA	2	17901		1	19	NR	1		
2016-08-22	Falls	7	2	Recap	A	2	17901		1	19.5	NR	1		
2016-08-10	Falls	7	2	New Tag	SA	2	17912		1	17	NR	1		
2016-08-22	Falls	7	2	Recap	SA	2	17912		1	15	NR	1		
2016-08-16	Falls	2	2	New Tag	A	2	17940		1	24	Lac	1		
2016-08-17	Falls	2	2	Recap	A	2	17940		1	23	NR	1		
2016-08-18	Falls	2	2	Recap	A	2	17940		1	24.5	Lac	1		
2016-08-11	Falls	5	2	Retag	A	2	17952	17952	1	25	LAC	1		
2016-08-11	Falls	3	2	New Tag	A	1	17953		1	22.5	NSCR	1		
2016-08-10	Falls	4	2	New Tag	A	1	17981		1	25	SCR	1		
2016-08-09	Falls	3	2	New Tag	A	2	17990		1	19	NR	1		
2016-08-09	Falls	3	2	New Tag	A	2	17991		1	23.5	NR	1		
2016-08-10	Falls	3	2	Recap	A	2	17991		1	23.5	NR	1		
2016-08-11	Falls	3	2	Recap	A	1	17991		1	23.5	NSCR	1		
2016-08-09	Falls	3	2	New Tag	J	1	17992		1	18	NSCR	1		
2016-08-11	Falls	3	2	Recap	J	2	17992		1	16.5	NR	1		
2016-08-22	Falls	3	2	Recap	SA	1	17992		1	15.5	NSCR	1		
2016-08-23	Falls	3	2	Recap	A	1	17992		1	18.5	NSCR	1		
2016-08-24	Falls	3	2	Recap	SA	1	17992		1	17	NSCR	1		
2016-08-24	Falls	5	2	Recap	A	1	26633		1	30	SCR	1		
2017-07-14	Falls	4	2	Recap	A	1	38980		1	27.5	SCR	2		
2017-07-16	Falls	4	2	Recap	A	2	39154		1	33.5	PREG/LACT	2		
2017-07-19	Falls	4	2	Recap	A	1	39195		1	18	SCR	2		
2017-07-20	Falls	4	2	Recap	A	1	39195		1	28	SCR	2		
2017-07-21	Falls	4	2	Recap	A	1	39195		1	26	SCR	2		
2017-08-02	Falls	4	2	Recap	A	1	39195		1	27.5	SCR	2		
2017-07-19	Falls	4	2	Recap	A	2	39325		1	31	PREG	2		
2017-07-20	Falls	4	2	Recap	A	2	39325		1	34	PREG/LACT	2		
2017-07-21	Falls	4	2	Recap	A	2	39325		1	27	PREG	2		
2017-07-31	Falls	4	2	Recap	A	2	39325		1	30	LACT	2		
2017-08-01	Falls	4	2	Recap	A	2	39325		1	25	LACT	2		
2017-08-02	Falls	4	2	Recap	A	2	39325		1	26.5	LACT	2		
2017-07-14	Falls	2	2	New Tag	A	2	39328		0	25	NR	2		
2017-07-19	Falls	8	2	New Tag	A	1	39344		1	21	NSCR	2		
2017-07-20	Falls	8	2	Recap	A	1	39344		1	21	NSCR	2		
2017-07-19	Falls	8	2	New Tag	A	2	39345		1	23	PERF	2		
2017-07-21	Falls	8	2	Recap	A	2	39345		1	23.5	PERF	2		
2017-08-01	Falls	8	2	Recap	A	2	39345		0	24.5	PERF	2		
2017-07-20	Falls	7	2	Recap	A	2	39355		1	20	NR	2		
2017-07-21	Falls	7	2	Recap	A	2	39355		1	22	PERF	2		
2017-08-02	Falls	7	2	Recap	A	2	39355		1	29	PREG/LACT	2		
2017-08-16	Falls	7	2	Recap	A	2	39355		1	21	LACT	2		
2017-07-20	Falls	8	2	New Tag	A	2	39356		0	19	NR	2		
2017-07-31	Falls	8	2	Recap	A	2	39356		0	19	NR	2		
2017-08-16	Falls	8	2	Recap	A	2	39356		1	24	LACT	2		
2017-07-20	Falls	8	2	New Tag	A	1	39357		1	23	SCR	2		
2017-07-21	Falls	8	2	Recap	A	1	39357		1	24.5	SCR	2		
2017-07-31	Falls	8	2	Recap	A	1	39357		0	25	NSCR	2		
2017-07-20	Falls	8	2	New Tag	A	1	39363		0	20	NSCR	2		
2017-07-21	Falls	4	2	Recap	A	1	39368		1	20.5	SCR	2		
2017-08-02	Falls	8	2	New Tag	A	2	39407		0	20	NR	2		
2017-08-10	Falls	3	2	New Tag	A	2	39410		1	30	LACT	2		
2017-08-09	Falls	2	2	New Tag	J	2	39413		1	16.5	NR	2		
2017-08-14	Falls	3	2	New Tag	A	2	39418		0	32	PREG	2		
2017-08-15	Falls	4	2	New Tag	A	2	39421	39421	1	21	NR	2		
2017-08-08	Falls	4	2	New Tag	A	1	39426	39426	1	23	SCR	2		
2017-08-09	Falls	4	2	Recap	A	1	39426	39426	1		SCR	2		
2017-08-14	Falls	8	2	New Tag	A	2	39432		1	21	NR	2		
2017-08-16	Falls	8	2	Recap	A		39432		1	20.5		2		
2017-08-02	Falls	5	2	New Tag	A	1	39438		1	24.5	SCR	2		
2017-08-02	Falls	5	2	New Tag	A	2	39439		1	21.5	PERF	2		
2017-07-26	Falls	4	2	New Tag	A	1	39452	39452	1	25.5	SCR	2		
2017-07-27	Falls	4	2	Recap	A	1	39452	39452	1	26	SCR	2		
2017-07-16	Falls	4	2	New Tag	A	1	39487		1	20	SCR	2		
2017-07-20	Falls	4	2	New Tag	A	2	39500		1	33	LACT	2		
2017-07-21	Falls	4	2	Recap	A	2	39500		1	23.5	NR	2		
2017-08-01	Falls	4	2	Recap	A	2	39500		1	27	PREG/LACT	2		
2017-07-21	Falls	7	2	New Tag	A	2	39739		1	28.5	PREG	2		
2017-07-31	Falls	7	2	Recap	A	2	39739		1	24	LACT	2		
2017-08-01	Falls	7	2	Recap	A	2	39739		1	25	LACT	2		
2017-08-02	Falls	7	2	Recap	A	2	39739		1	23	LACT	2		
2017-07-13	Falls	7	2	New Tag	SA	2	39751		0	21.5	NR	2		
2017-07-21	Falls	8	2	Recap	A	2	39756		1	23	LACT	2		
2017-08-01	Falls	8	2	Recap	A	2	39756		0	27	PREG/LACT	2		
2017-08-14	Falls	8	2	Recap	A	2	39756		1	24.5	LACT	2		
2017-08-16	Falls	8	2	Recap	A	2	39756		1	20.5	NR	2		
2017-07-13	Falls	8	2	New Tag	A	1	39780		1	27	SCR	2		
2017-07-19	Falls	8	2	Recap	A	1	39780		1	23	NSCR	2		
2017-07-20	Falls	8	2	Recap	A	1	39780		1	24	SCR	2		
2017-07-31	Falls	8	2	Recap	A	1	39780		0		NSCR	2		
2017-08-01	Falls	8	2	Recap	A	1	39780		0	23.5	NSCR	2		
2017-07-14	Falls	4	2	New Tag	A	1	39796		1	24.5	SCR	2		
2017-07-15	Falls	4	2	Recap	A	1	39796		1	23.5	SCR	2		
2017-07-27	Falls	4	2	Recap	A	1	39796		1	23.5	SCR	2		
2017-08-08	Falls	4	2	Recap	A	1	39796		1	125.5	SCR	2		
2017-08-14	Falls	7	2	New Tag	A	2	39880	39880	1	21.5	LACT	2		
2017-08-14	Falls	8	2	New Tag	A	1	39881	39881	1	26.5	SCR	2		
2017-08-14	Falls	8	2	New Tag	A	1	39882		1	21	SCR	2		
2017-08-14	Falls	8	2	New Tag	A	2	39883	39883	1	24.5		2		
2017-08-16	Falls	8	2	Recap	A	2	39883	39883	1	23.5	LACT	2		
2017-08-15	Falls	8	2	New Tag	A		39889		1			2		
2017-08-16	Falls	8	2	New Tag	A	1	39891		1	25	SCR	2		
2017-08-16	Falls	8	2	New Tag	A	1	39892		0	20	SCR	2		
2017-08-16	Falls	8	2	New Tag	A		39893		1	24		2		
2017-08-02	Falls	5	2	New Tag	A	1	39940		1	23.5	SCR	2		
2016-07-13	Falls	3	2	Recap	A	1	50137	50137	1	23	SCR	1		
2016-07-21	Falls	3	2	New Tag	A	1	50330	50330	0	28	SCR	1		
2016-07-23	Falls	3	2	New Tag	A	1	50344		1	22.5	SCR	1		
2016-07-24	Falls	3	2	Recap	A	1	50344		1	24	SCR	1		
2016-07-25	Falls	3	2	Recap	A	1	50344		1	22	SCR	1		
2016-07-12	Falls	3	2	Recap	A	1	50437	50437	1	22	NSCR	1		
2016-07-14	Falls	3	2	Recap	A	1	50437	50437	1	20.5	NSCR	1		
2016-07-13	Falls	3	2	Recap	A	1	50439	50439	1	21	SCR	1		
2016-07-14	Falls	3	2	Recap	A	1	50439	50439	1	21	NSCR	1		
2016-07-23	Falls	3	2	Recap	A	1	50439	50439	1	22	SCR	1		
2016-07-24	Falls	3	2	Recap	A	1	50439	50439	1	21	SCR	1		
2016-07-25	Falls	3	2	Recap	A	1	50439	50439	1	23	SCR	1		
2016-07-19	Falls	4	2	Recap	A	2	50483		1		LAC	1		
2016-07-13	Falls	7	2	Handling death	A	1	50504		1		SCR	1		
2016-07-25	Falls	7	2	Recap	A	1	50505	RIP	0	20	SCR	1		
2016-07-23	Falls	7	2	Recap	A	2	50508		1	22.5	PREG/PERF	1		
2016-07-13	Falls	7	2	New Tag	J	2	50509		1	14	NR	1		
2016-07-24	Falls	7	2	Recap	A	2	50509		1	22.5	PERF	1		
2016-07-12	Falls	8	2	New Tag	A	2	50513		0	25.5	Preg/Lac	1		
2016-07-13	Falls	8	2	Recap	A	2	50513		0	22	Preg/Lac	1		
2016-07-14	Falls	8	2	Recap	A	2	50513		0	22	Preg/Lac	1		
2016-07-12	Falls	8	2	New Tag	SA	1	50514		0	15	SCR	1		
2016-07-13	Falls	8	2	Recap	A	1	50514		0	17		1		
2016-07-14	Falls	8	2	Recap	SA	1	50514		0	17	SCR	1		
2016-07-12	Falls	7	2	New Tag	A	1	50515		1	19	SCR	1		
2016-07-13	Falls	7	2	Recap	A	1	50515		1	21	SCR	1		
2016-07-14	Falls	7	2	Recap	A	1	50515		1	20.5	SCR	1		
2016-07-24	Falls	7	2	Recap	A	1	50515		1	22	SCR	1		
2016-07-14	Falls	5	2	Recap	A	1	50578		0	28	NSCR	1		
2016-07-12	Falls	5	2	Recap	A	1	50579		0	29	SCR	1		
2016-07-13	Falls	5	2	Recap	A	1	50579		0	29	SCR	1		
2016-07-23	Falls	5	2	Recap	A	1	50579		1	27.5	SCR	1		
2016-07-24	Falls	5	2	Recap	A	1	50579		1	29.5	SCR	1		
2016-07-13	Falls	7	2	Recap	A	1	50618		1	21.5	SCR	1		
2016-07-14	Falls	7	2	Recap	A	1	50618		1	23	SCR	1		
2016-07-24	Falls	5	2	Recap	A	2	50633		1	30	Preg	1		
2016-08-04	Falls	2	2	Recap	A	1	50672		1	22.5	NSCR	1		
2016-07-23	Falls	7	2	Recap	A	2	50688		1		LAC	1		
2016-07-19	Falls	1	2	New Tag	A	2	50710		0	37.5	PREG	1		
2016-07-21	Falls	1	2	Recap	A	2	50710		0	37.5	PREG	1		
2016-07-19	Falls	4	2	New Tag	J	1	50717	50717	1	18	NSCR	1		
2016-08-17	Falls	3	2	Recap	A	2	50731		1	30.5	Lac	1		
2016-07-12	Falls	3	2	New Tag	A	1	50732		1	25.5	SCR	1		
2016-07-13	Falls	3	2	Recap	A	1	50732		1	25	SCR	1		
2016-07-14	Falls	3	2	Recap	A	1	50732		1	23	NSCR	1		
2016-07-13	Falls	5	2	New Tag	A	2	50736		0	24	PERF	1		
2016-07-13	Falls	3	2	New Tag	J	2	50738		1	17.5	PERF	1		
2016-07-14	Falls	3	2	Recap	A	2	50738		1	18.5	PERF	1		
2016-07-23	Falls	3	2	Recap	A	1	50738		1	21	SCR	1		
2016-07-24	Falls	3	2	Recap	A	2	50738		1	22	Perf	1		
2016-08-09	Falls	3	2	Recap	A	2	50738		1	26	PERF	1		
2016-08-10	Falls	3	2	Recap	A	2	50738		1	27.5	PERF	1		
2016-08-11	Falls	3	2	Recap	A	2	50738		1	25.5	PERF	1		
2016-08-22	Falls	3	2	Recap	A	2	50738		1	24	Lac	1		
2016-08-23	Falls	3	2	Recap	A	2	50738		1	24	NR	1		
2016-08-24	Falls	3	2	Recap	A	2	50738		1	22	NR	1		
2016-07-14	Falls	3	2	New Tag	A	1	50747		1	26.5	SCR	1		
2016-07-14	Falls	3	2	New Tag	A	1	50750		1	22	NSCR	1		
2016-07-14	Falls	8	2	New Tag	A	1	50755		1	20	SCR	1		
2016-07-14	Falls	8	2	New Tag	A	2	50756		0	33	Preg/Lac	1		
2016-07-23	Falls	8	2	Recap	A	2	50756		0	31	PREG/LAC	1		
2016-07-24	Falls	8	2	Recap	A	2	50756		0	29.5	LAC	1		
2016-07-25	Falls	8	2	Recap	A	2	50756		0	28.5	LAC	1		
2016-08-09	Falls	8	2	Recap	A	2	50756		1	33.5	Preg/Lac	1		
2016-08-10	Falls	8	2	Recap	A	2	50756		1	33.5	Preg/Lac	1		
2016-07-23	Falls	7	2	Recap	A	1	50759		1	26	SCR	1		
2016-07-24	Falls	7	2	Recap	A	2	50759		1	27	PREG	1		
2016-08-09	Falls	7	2	Recap	A	2	50759		1	24.5	Lac	1		
2016-07-14	Falls	7	2	New Tag	A	1	50762		1		SCR	1		
2016-07-14	Falls	7	2	New Tag	A	1	50763	50763	1	20	SCR	1		
2016-07-14	Falls	7	2	New Tag	SA	1	50764	50764	1	14	SCR	1		
2016-07-23	Falls	7	2	Recap	J	1	50764	50764	1	17.5	NSCR	1		
2016-07-24	Falls	7	2	Recap	J	2	50764	50764	1	17.5	NR	1		
2016-08-10	Falls	7	2	Recap	SA	1	50764	50764	1	17.5	SCR	1		
2016-08-22	Falls	7	2	Recap	A	1	50764	50764	1	18	NSCR	1		
2016-08-24	Falls	7	2	Recap	SA	1	50764	50764	1	17	SCR	1		
2016-07-14	Falls	7	2	New Tag	A	2	50769		1	24.5	Preg/Lac	1		
2016-08-02	Falls	4	2	New Tag	A	1	50776	50776	1	29	SCR	1		
2016-07-19	Falls	3	2	New Tag	A	2	50781		1	31	Preg/Lac	1		
2016-07-21	Falls	2	2	New Tag	A	2	50794		1	26.5	Preg/Lac	1		
2016-08-03	Falls	2	2	Recap	A	2	50794		1	26.5	NR	1		
2016-08-16	Falls	2	2	Recap	A	2	50794		1	28	Lac	1		
2016-07-20	Falls	4	2	New Tag	A	2	50806		1	20.5	PERF	1		
2016-07-21	Falls	4	2	Recap	A	2	50806		1	20	PERF	1		
2016-08-03	Falls	4	2	Recap	SA	1	50806		1	21.5	NSCR	1		
2016-07-20	Falls	4	2	New Tag	A	1	50807		1	22	NSCR	1		
2016-08-03	Falls	4	2	Recap	A	1	50807		1	23	SCR	1		
2016-07-21	Falls	1	2	New Tag	J	2	50818		0	12.5	NR	1		
2016-07-21	Falls	1	2	New Tag	J	2	50819		1	11	NR	1		
2016-07-25	Falls	5	2	New Tag	A	2	50826		1	22	Perf	1		
2016-07-21	Falls	3	2	New Tag	A	2	50831		1	21	Preg/Lac	1		
2016-07-21	Falls	3	2	New Tag	A	2	50832		1	30	Preg/Lac	1		
2016-08-17	Falls	3	2	Recap	A	2	50832		1	29	Lac	1		
2016-08-18	Falls	3	2	Recap	A	2	50832		1	30.5	Lac	1		
2016-07-21	Falls	2	2	New Tag	SA	1	50839		1	16	SCR	1		
2016-07-21	Falls	4	2	New Tag	A	1	50855		1	22	NSCR	1		
2016-08-06	Falls	4	2	Recap	A	1	50855		1	24	NSCR	1		
2016-07-21	Falls	4	2	New Tag	A	2	50856		1	29	PREG	1		
2016-07-23	Falls	7	2	New Tag	A	1	50857		1	21.5	NSCR	1		
2016-08-09	Falls	7	2	Recap	A	1	50857		1	20	SCR	1		
2016-08-02	Falls	4	2	New Tag	A	2	50889		1	43	Preg/Lac	1		
2016-08-03	Falls	4	2	Recap	A	2	50889		1	24	PREG/LAC	1		
2016-07-25	Falls	8	2	New Tag	J	1	50924		0	17	NSCR	1		
2016-08-09	Falls	8	2	Recap	SA	1	50924		1	17.5	NSCR	1		
2016-08-22	Falls	8	2	Recap	SA	2	50924		1	18	NR	1		
2016-08-02	Falls	2	2	New Tag	A	2	50926		1	27	PERF/PREG	1		
2016-08-18	Falls	3	2	Recap	A	1	50932		1		SCR	1		
2016-08-02	Falls	2	2	New Tag	J	2	50934		1	17	NR	1		
2016-08-04	Falls	2	2	Recap	A	1	50934		1	18	NSCR	1		
2016-08-16	Falls	2	2	Recap	A	1	50934		1	23	NSCR	1		
2016-08-17	Falls	2	2	Recap	A	1	50934		1	19	NSCR	1		
2016-08-18	Falls	2	2	Recap	A	1	50934		1	19	NSCR	1		
2016-08-02	Falls	3	2	New Tag	J	2	50940		1	13	NR	1		
2016-08-02	Falls	3	2	New Tag	J	2	50941		1	20	NR	1		
2016-08-03	Falls	4	2	Recap	J	2	50941		1	20.5	NR	1		
